InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID
11862,GR007,Tea Powder 500g,5,2025-04-28 04:06:00,140,3500
11862,GR008,Wheat Flour 1kg,7,2025-04-28 04:06:00,55,3500
11862,GR006,Sunflower Oil 1L,7,2025-04-28 04:06:00,160,3500
11863,GR012,Potatoes 1kg,7,2025-05-11 11:14:00,30,2054
11863,GR007,Tea Powder 500g,1,2025-05-11 11:14:00,140,2054
11863,GR013,Onions 1kg,4,2025-05-11 11:14:00,35,2054
11863,GR003,Eggs Pack (12),3,2025-05-11 11:14:00,90,2054
11863,GR004,Basmati Rice 1kg,8,2025-05-11 11:14:00,120,2054
11863,GR009,Butter 100g,1,2025-05-11 11:14:00,60,2054
11864,GR007,Tea Powder 500g,4,2025-06-15 11:20:00,140,4903
11864,GR003,Eggs Pack (12),5,2025-06-15 11:20:00,90,4903
11864,GR002,Bread,8,2025-06-15 11:20:00,40,4903
11865,GR005,Sugar 1kg,6,2025-03-21 02:04:00,50,4821
11865,GR007,Tea Powder 500g,5,2025-03-21 02:04:00,140,4821
11865,GR015,Salt 1kg,5,2025-03-21 02:04:00,20,4821
11865,GR001,Milk 1L,6,2025-03-21 02:04:00,60,4821
11865,GR006,Sunflower Oil 1L,6,2025-03-21 02:04:00,160,4821
11865,GR010,Yogurt 200g,3,2025-03-21 02:04:00,25,4821
11866,GR012,Potatoes 1kg,5,2025-02-21 03:33:00,30,4717
11866,GR001,Milk 1L,5,2025-02-21 03:33:00,60,4717
11867,GR010,Yogurt 200g,8,2025-01-22 04:55:00,25,1603
11867,GR003,Eggs Pack (12),2,2025-01-22 04:55:00,90,1603
11868,GR015,Salt 1kg,3,2025-04-21 03:30:00,20,3612
11868,GR011,Bananas 1 dozen,8,2025-04-21 03:30:00,50,3612
11868,GR005,Sugar 1kg,7,2025-04-21 03:30:00,50,3612
11869,GR011,Bananas 1 dozen,1,2025-03-05 20:28:00,50,3274
11869,GR005,Sugar 1kg,2,2025-03-05 20:28:00,50,3274
11869,GR007,Tea Powder 500g,4,2025-03-05 20:28:00,140,3274
11869,GR003,Eggs Pack (12),6,2025-03-05 20:28:00,90,3274
11869,GR009,Butter 100g,7,2025-03-05 20:28:00,60,3274
11869,GR013,Onions 1kg,3,2025-03-05 20:28:00,35,3274
11870,GR001,Milk 1L,4,2025-03-28 10:39:00,60,4629
11871,GR010,Yogurt 200g,3,2025-04-06 17:23:00,25,2146
11871,GR011,Bananas 1 dozen,2,2025-04-06 17:23:00,50,2146
11871,GR015,Salt 1kg,8,2025-04-06 17:23:00,20,2146
11871,GR008,Wheat Flour 1kg,8,2025-04-06 17:23:00,55,2146
11871,GR003,Eggs Pack (12),3,2025-04-06 17:23:00,90,2146
11871,GR013,Onions 1kg,7,2025-04-06 17:23:00,35,2146
11872,GR011,Bananas 1 dozen,7,2025-02-17 08:58:00,50,2465
11872,GR009,Butter 100g,5,2025-02-17 08:58:00,60,2465
11872,GR007,Tea Powder 500g,4,2025-02-17 08:58:00,140,2465
11873,GR014,Tomatoes 1kg,3,2025-05-23 04:47:00,40,3180
11873,GR001,Milk 1L,4,2025-05-23 04:47:00,60,3180
11873,GR005,Sugar 1kg,2,2025-05-23 04:47:00,50,3180
11873,GR003,Eggs Pack (12),5,2025-05-23 04:47:00,90,3180
11873,GR004,Basmati Rice 1kg,8,2025-05-23 04:47:00,120,3180
11873,GR006,Sunflower Oil 1L,7,2025-05-23 04:47:00,160,3180
11874,GR008,Wheat Flour 1kg,1,2025-02-06 01:09:00,55,1839
11874,GR004,Basmati Rice 1kg,6,2025-02-06 01:09:00,120,1839
11875,GR002,Bread,3,2025-02-18 14:51:00,40,2607
11875,GR014,Tomatoes 1kg,3,2025-02-18 14:51:00,40,2607
11875,GR003,Eggs Pack (12),4,2025-02-18 14:51:00,90,2607
11875,GR015,Salt 1kg,8,2025-02-18 14:51:00,20,2607
11875,GR009,Butter 100g,2,2025-02-18 14:51:00,60,2607
11876,GR010,Yogurt 200g,8,2025-02-07 00:59:00,25,2465
11876,GR015,Salt 1kg,7,2025-02-07 00:59:00,20,2465
11876,GR012,Potatoes 1kg,8,2025-02-07 00:59:00,30,2465
11876,GR002,Bread,2,2025-02-07 00:59:00,40,2465
11876,GR003,Eggs Pack (12),8,2025-02-07 00:59:00,90,2465
11877,GR015,Salt 1kg,2,2025-02-17 02:15:00,20,3346
11877,GR005,Sugar 1kg,8,2025-02-17 02:15:00,50,3346
11877,GR001,Milk 1L,3,2025-02-17 02:15:00,60,3346
11877,GR009,Butter 100g,4,2025-02-17 02:15:00,60,3346
11877,GR002,Bread,8,2025-02-17 02:15:00,40,3346
11878,GR003,Eggs Pack (12),6,2025-07-10 12:38:00,90,3968
11878,GR010,Yogurt 200g,1,2025-07-10 12:38:00,25,3968
11879,GR003,Eggs Pack (12),4,2025-01-23 07:33:00,90,4178
11879,GR014,Tomatoes 1kg,6,2025-01-23 07:33:00,40,4178
11879,GR012,Potatoes 1kg,3,2025-01-23 07:33:00,30,4178
11879,GR005,Sugar 1kg,6,2025-01-23 07:33:00,50,4178
11879,GR009,Butter 100g,1,2025-01-23 07:33:00,60,4178
11880,GR004,Basmati Rice 1kg,7,2025-06-15 11:23:00,120,1029
11880,GR006,Sunflower Oil 1L,4,2025-06-15 11:23:00,160,1029
11880,GR003,Eggs Pack (12),6,2025-06-15 11:23:00,90,1029
11880,GR015,Salt 1kg,8,2025-06-15 11:23:00,20,1029
11881,GR013,Onions 1kg,8,2025-01-18 14:10:00,35,2733
11882,GR009,Butter 100g,4,2025-03-18 23:54:00,60,4337
11882,GR008,Wheat Flour 1kg,1,2025-03-18 23:54:00,55,4337
11882,GR003,Eggs Pack (12),8,2025-03-18 23:54:00,90,4337
11882,GR012,Potatoes 1kg,7,2025-03-18 23:54:00,30,4337
11882,GR006,Sunflower Oil 1L,2,2025-03-18 23:54:00,160,4337
11883,GR009,Butter 100g,6,2025-02-15 04:41:00,60,4851
11883,GR003,Eggs Pack (12),7,2025-02-15 04:41:00,90,4851
11883,GR002,Bread,5,2025-02-15 04:41:00,40,4851
11884,GR010,Yogurt 200g,4,2025-04-14 10:21:00,25,4948
11884,GR002,Bread,8,2025-04-14 10:21:00,40,4948
11884,GR001,Milk 1L,1,2025-04-14 10:21:00,60,4948
11884,GR008,Wheat Flour 1kg,7,2025-04-14 10:21:00,55,4948
11884,GR012,Potatoes 1kg,1,2025-04-14 10:21:00,30,4948
11885,GR011,Bananas 1 dozen,8,2025-01-09 18:00:00,50,2368
11885,GR004,Basmati Rice 1kg,5,2025-01-09 18:00:00,120,2368
11885,GR009,Butter 100g,7,2025-01-09 18:00:00,60,2368
11886,GR004,Basmati Rice 1kg,1,2025-03-08 02:55:00,120,4420
11886,GR003,Eggs Pack (12),5,2025-03-08 02:55:00,90,4420
11886,GR014,Tomatoes 1kg,5,2025-03-08 02:55:00,40,4420
11886,GR001,Milk 1L,1,2025-03-08 02:55:00,60,4420
11886,GR015,Salt 1kg,2,2025-03-08 02:55:00,20,4420
11886,GR007,Tea Powder 500g,5,2025-03-08 02:55:00,140,4420
11887,GR001,Milk 1L,1,2025-01-02 12:08:00,60,1768
11888,GR011,Bananas 1 dozen,8,2025-07-20 17:20:00,50,3681
11888,GR005,Sugar 1kg,2,2025-07-20 17:20:00,50,3681
11888,GR013,Onions 1kg,1,2025-07-20 17:20:00,35,3681
11889,GR001,Milk 1L,5,2025-03-31 04:41:00,60,4548
11889,GR009,Butter 100g,5,2025-03-31 04:41:00,60,4548
11889,GR006,Sunflower Oil 1L,8,2025-03-31 04:41:00,160,4548
11889,GR011,Bananas 1 dozen,4,2025-03-31 04:41:00,50,4548
11889,GR015,Salt 1kg,2,2025-03-31 04:41:00,20,4548
11890,GR015,Salt 1kg,8,2025-05-11 07:18:00,20,1702
11890,GR004,Basmati Rice 1kg,6,2025-05-11 07:18:00,120,1702
11891,GR007,Tea Powder 500g,7,2025-06-28 13:07:00,140,2607
11891,GR010,Yogurt 200g,6,2025-06-28 13:07:00,25,2607
11891,GR013,Onions 1kg,5,2025-06-28 13:07:00,35,2607
11891,GR009,Butter 100g,4,2025-06-28 13:07:00,60,2607
11891,GR014,Tomatoes 1kg,6,2025-06-28 13:07:00,40,2607
11891,GR002,Bread,4,2025-06-28 13:07:00,40,2607
11892,GR015,Salt 1kg,1,2025-07-12 19:50:00,20,3144
11892,GR002,Bread,2,2025-07-12 19:50:00,40,3144
11892,GR011,Bananas 1 dozen,2,2025-07-12 19:50:00,50,3144
11892,GR004,Basmati Rice 1kg,6,2025-07-12 19:50:00,120,3144
11892,GR006,Sunflower Oil 1L,7,2025-07-12 19:50:00,160,3144
11892,GR014,Tomatoes 1kg,6,2025-07-12 19:50:00,40,3144
11893,GR002,Bread,7,2025-01-13 03:37:00,40,1846
11893,GR009,Butter 100g,6,2025-01-13 03:37:00,60,1846
11894,GR010,Yogurt 200g,7,2025-04-11 22:45:00,25,1389
11894,GR013,Onions 1kg,4,2025-04-11 22:45:00,35,1389
11894,GR014,Tomatoes 1kg,7,2025-04-11 22:45:00,40,1389
11894,GR006,Sunflower Oil 1L,8,2025-04-11 22:45:00,160,1389
11894,GR003,Eggs Pack (12),6,2025-04-11 22:45:00,90,1389
11895,GR007,Tea Powder 500g,1,2025-01-12 16:14:00,140,3018
11895,GR012,Potatoes 1kg,7,2025-01-12 16:14:00,30,3018
11895,GR006,Sunflower Oil 1L,2,2025-01-12 16:14:00,160,3018
11895,GR004,Basmati Rice 1kg,4,2025-01-12 16:14:00,120,3018
11896,GR011,Bananas 1 dozen,1,2025-05-07 22:04:00,50,3513
11896,GR008,Wheat Flour 1kg,1,2025-05-07 22:04:00,55,3513
11896,GR007,Tea Powder 500g,5,2025-05-07 22:04:00,140,3513
11896,GR012,Potatoes 1kg,1,2025-05-07 22:04:00,30,3513
11896,GR014,Tomatoes 1kg,5,2025-05-07 22:04:00,40,3513
11896,GR006,Sunflower Oil 1L,6,2025-05-07 22:04:00,160,3513
11897,GR013,Onions 1kg,4,2025-05-13 09:45:00,35,2456
11897,GR001,Milk 1L,6,2025-05-13 09:45:00,60,2456
11897,GR004,Basmati Rice 1kg,4,2025-05-13 09:45:00,120,2456
11897,GR008,Wheat Flour 1kg,3,2025-05-13 09:45:00,55,2456
11897,GR006,Sunflower Oil 1L,7,2025-05-13 09:45:00,160,2456
11897,GR012,Potatoes 1kg,5,2025-05-13 09:45:00,30,2456
11898,GR004,Basmati Rice 1kg,1,2025-01-05 07:00:00,120,2350
11898,GR011,Bananas 1 dozen,2,2025-01-05 07:00:00,50,2350
11899,GR003,Eggs Pack (12),2,2025-06-12 15:42:00,90,2040
11899,GR015,Salt 1kg,8,2025-06-12 15:42:00,20,2040
11899,GR001,Milk 1L,3,2025-06-12 15:42:00,60,2040
11899,GR011,Bananas 1 dozen,3,2025-06-12 15:42:00,50,2040
11900,GR001,Milk 1L,5,2025-07-11 22:29:00,60,1035
11900,GR010,Yogurt 200g,3,2025-07-11 22:29:00,25,1035
11900,GR011,Bananas 1 dozen,7,2025-07-11 22:29:00,50,1035
11901,GR010,Yogurt 200g,7,2025-03-09 20:48:00,25,3648
11902,GR015,Salt 1kg,6,2025-03-09 14:49:00,20,3468
11903,GR015,Salt 1kg,2,2025-03-01 04:18:00,20,1125
11903,GR011,Bananas 1 dozen,4,2025-03-01 04:18:00,50,1125
11903,GR012,Potatoes 1kg,5,2025-03-01 04:18:00,30,1125
11903,GR013,Onions 1kg,7,2025-03-01 04:18:00,35,1125
11903,GR014,Tomatoes 1kg,8,2025-03-01 04:18:00,40,1125
11903,GR003,Eggs Pack (12),6,2025-03-01 04:18:00,90,1125
11904,GR013,Onions 1kg,7,2025-04-30 16:11:00,35,1283
11904,GR003,Eggs Pack (12),3,2025-04-30 16:11:00,90,1283
11904,GR009,Butter 100g,6,2025-04-30 16:11:00,60,1283
11904,GR004,Basmati Rice 1kg,7,2025-04-30 16:11:00,120,1283
11905,GR007,Tea Powder 500g,6,2025-04-28 04:19:00,140,2635
11905,GR001,Milk 1L,3,2025-04-28 04:19:00,60,2635
11905,GR003,Eggs Pack (12),8,2025-04-28 04:19:00,90,2635
11906,GR006,Sunflower Oil 1L,8,2025-01-18 03:19:00,160,1365
11906,GR004,Basmati Rice 1kg,5,2025-01-18 03:19:00,120,1365
11907,GR002,Bread,8,2025-05-17 18:13:00,40,4431
11907,GR004,Basmati Rice 1kg,6,2025-05-17 18:13:00,120,4431
11907,GR010,Yogurt 200g,5,2025-05-17 18:13:00,25,4431
11908,GR015,Salt 1kg,8,2025-05-16 17:22:00,20,1662
11908,GR005,Sugar 1kg,3,2025-05-16 17:22:00,50,1662
11908,GR013,Onions 1kg,7,2025-05-16 17:22:00,35,1662
11909,GR006,Sunflower Oil 1L,5,2025-05-06 19:09:00,160,3685
11909,GR002,Bread,3,2025-05-06 19:09:00,40,3685
11909,GR010,Yogurt 200g,5,2025-05-06 19:09:00,25,3685
11909,GR005,Sugar 1kg,4,2025-05-06 19:09:00,50,3685
11909,GR012,Potatoes 1kg,1,2025-05-06 19:09:00,30,3685
11909,GR007,Tea Powder 500g,5,2025-05-06 19:09:00,140,3685
11910,GR011,Bananas 1 dozen,3,2025-04-28 13:28:00,50,1958
11910,GR002,Bread,4,2025-04-28 13:28:00,40,1958
11910,GR009,Butter 100g,2,2025-04-28 13:28:00,60,1958
11910,GR014,Tomatoes 1kg,5,2025-04-28 13:28:00,40,1958
11911,GR006,Sunflower Oil 1L,4,2025-02-10 09:54:00,160,4036
11911,GR002,Bread,8,2025-02-10 09:54:00,40,4036
11911,GR015,Salt 1kg,8,2025-02-10 09:54:00,20,4036
11912,GR013,Onions 1kg,8,2025-02-15 18:46:00,35,2211
11912,GR008,Wheat Flour 1kg,1,2025-02-15 18:46:00,55,2211
11912,GR009,Butter 100g,5,2025-02-15 18:46:00,60,2211
11913,GR010,Yogurt 200g,8,2025-05-29 19:50:00,25,2635
11914,GR011,Bananas 1 dozen,2,2025-01-15 00:01:00,50,4680
11914,GR001,Milk 1L,7,2025-01-15 00:01:00,60,4680
11915,GR010,Yogurt 200g,1,2025-03-17 05:35:00,25,3319
11915,GR014,Tomatoes 1kg,1,2025-03-17 05:35:00,40,3319
11916,GR009,Butter 100g,2,2025-03-29 13:31:00,60,2362
11916,GR012,Potatoes 1kg,4,2025-03-29 13:31:00,30,2362
11917,GR004,Basmati Rice 1kg,2,2025-02-06 05:11:00,120,1839
11917,GR013,Onions 1kg,8,2025-02-06 05:11:00,35,1839
11918,GR015,Salt 1kg,6,2025-01-16 02:51:00,20,1182
11918,GR003,Eggs Pack (12),3,2025-01-16 02:51:00,90,1182
11918,GR007,Tea Powder 500g,2,2025-01-16 02:51:00,140,1182
11918,GR006,Sunflower Oil 1L,2,2025-01-16 02:51:00,160,1182
11919,GR014,Tomatoes 1kg,7,2025-06-29 12:11:00,40,1523
11919,GR007,Tea Powder 500g,8,2025-06-29 12:11:00,140,1523
11919,GR015,Salt 1kg,6,2025-06-29 12:11:00,20,1523
11919,GR009,Butter 100g,2,2025-06-29 12:11:00,60,1523
11920,GR001,Milk 1L,2,2025-07-19 17:07:00,60,2053
11921,GR004,Basmati Rice 1kg,4,2025-07-19 08:18:00,120,2981
11921,GR013,Onions 1kg,6,2025-07-19 08:18:00,35,2981
11921,GR009,Butter 100g,6,2025-07-19 08:18:00,60,2981
11921,GR015,Salt 1kg,1,2025-07-19 08:18:00,20,2981
11921,GR003,Eggs Pack (12),1,2025-07-19 08:18:00,90,2981
11921,GR007,Tea Powder 500g,2,2025-07-19 08:18:00,140,2981
11922,GR007,Tea Powder 500g,5,2025-03-25 04:48:00,140,1766
11922,GR015,Salt 1kg,3,2025-03-25 04:48:00,20,1766
11922,GR004,Basmati Rice 1kg,3,2025-03-25 04:48:00,120,1766
11922,GR006,Sunflower Oil 1L,4,2025-03-25 04:48:00,160,1766
11922,GR012,Potatoes 1kg,6,2025-03-25 04:48:00,30,1766
11922,GR010,Yogurt 200g,2,2025-03-25 04:48:00,25,1766
11923,GR007,Tea Powder 500g,1,2025-04-04 17:45:00,140,3315
11924,GR011,Bananas 1 dozen,2,2025-01-27 09:55:00,50,3225
11924,GR006,Sunflower Oil 1L,2,2025-01-27 09:55:00,160,3225
11924,GR013,Onions 1kg,4,2025-01-27 09:55:00,35,3225
11924,GR007,Tea Powder 500g,1,2025-01-27 09:55:00,140,3225
11924,GR003,Eggs Pack (12),5,2025-01-27 09:55:00,90,3225
11925,GR010,Yogurt 200g,2,2025-01-04 07:19:00,25,4491
11925,GR002,Bread,6,2025-01-04 07:19:00,40,4491
11926,GR014,Tomatoes 1kg,1,2025-01-01 04:38:00,40,3454
11926,GR005,Sugar 1kg,7,2025-01-01 04:38:00,50,3454
11927,GR014,Tomatoes 1kg,2,2025-05-07 12:24:00,40,1741
11928,GR005,Sugar 1kg,1,2025-06-08 11:42:00,50,1544
11928,GR013,Onions 1kg,7,2025-06-08 11:42:00,35,1544
11928,GR003,Eggs Pack (12),1,2025-06-08 11:42:00,90,1544
11928,GR014,Tomatoes 1kg,8,2025-06-08 11:42:00,40,1544
11928,GR011,Bananas 1 dozen,4,2025-06-08 11:42:00,50,1544
11928,GR004,Basmati Rice 1kg,4,2025-06-08 11:42:00,120,1544
11929,GR006,Sunflower Oil 1L,8,2025-07-11 12:35:00,160,2040
11929,GR003,Eggs Pack (12),6,2025-07-11 12:35:00,90,2040
11930,GR012,Potatoes 1kg,1,2025-05-03 23:11:00,30,4217
11931,GR015,Salt 1kg,4,2025-05-06 12:18:00,20,4629
11931,GR013,Onions 1kg,4,2025-05-06 12:18:00,35,4629
11931,GR011,Bananas 1 dozen,4,2025-05-06 12:18:00,50,4629
11931,GR004,Basmati Rice 1kg,3,2025-05-06 12:18:00,120,4629
11931,GR009,Butter 100g,1,2025-05-06 12:18:00,60,4629
11931,GR010,Yogurt 200g,1,2025-05-06 12:18:00,25,4629
11932,GR014,Tomatoes 1kg,2,2025-05-20 06:57:00,40,3283
11932,GR002,Bread,5,2025-05-20 06:57:00,40,3283
11932,GR008,Wheat Flour 1kg,3,2025-05-20 06:57:00,55,3283
11932,GR006,Sunflower Oil 1L,2,2025-05-20 06:57:00,160,3283
11932,GR001,Milk 1L,5,2025-05-20 06:57:00,60,3283
11933,GR005,Sugar 1kg,1,2025-04-05 12:40:00,50,2287
11933,GR002,Bread,3,2025-04-05 12:40:00,40,2287
11933,GR006,Sunflower Oil 1L,8,2025-04-05 12:40:00,160,2287
11934,GR013,Onions 1kg,4,2025-07-20 04:32:00,35,1761
11934,GR011,Bananas 1 dozen,2,2025-07-20 04:32:00,50,1761
11934,GR015,Salt 1kg,4,2025-07-20 04:32:00,20,1761
11934,GR003,Eggs Pack (12),4,2025-07-20 04:32:00,90,1761
11935,GR001,Milk 1L,2,2025-06-17 19:06:00,60,4174
11936,GR003,Eggs Pack (12),4,2025-04-14 02:52:00,90,1388
11936,GR015,Salt 1kg,2,2025-04-14 02:52:00,20,1388
11936,GR008,Wheat Flour 1kg,8,2025-04-14 02:52:00,55,1388
11936,GR004,Basmati Rice 1kg,6,2025-04-14 02:52:00,120,1388
11937,GR001,Milk 1L,4,2025-02-01 02:32:00,60,4657
11937,GR006,Sunflower Oil 1L,1,2025-02-01 02:32:00,160,4657
11937,GR010,Yogurt 200g,7,2025-02-01 02:32:00,25,4657
11937,GR015,Salt 1kg,8,2025-02-01 02:32:00,20,4657
11938,GR010,Yogurt 200g,5,2025-07-20 02:07:00,25,2259
11938,GR007,Tea Powder 500g,6,2025-07-20 02:07:00,140,2259
11938,GR014,Tomatoes 1kg,2,2025-07-20 02:07:00,40,2259
11938,GR001,Milk 1L,3,2025-07-20 02:07:00,60,2259
11938,GR003,Eggs Pack (12),2,2025-07-20 02:07:00,90,2259
11938,GR011,Bananas 1 dozen,8,2025-07-20 02:07:00,50,2259
11939,GR014,Tomatoes 1kg,4,2025-01-25 03:53:00,40,2811
11939,GR013,Onions 1kg,7,2025-01-25 03:53:00,35,2811
11939,GR008,Wheat Flour 1kg,8,2025-01-25 03:53:00,55,2811
11939,GR006,Sunflower Oil 1L,1,2025-01-25 03:53:00,160,2811
11939,GR007,Tea Powder 500g,5,2025-01-25 03:53:00,140,2811
11940,GR002,Bread,8,2025-05-02 05:37:00,40,1447
11940,GR009,Butter 100g,8,2025-05-02 05:37:00,60,1447
11941,GR002,Bread,7,2025-04-09 23:08:00,40,2457
11941,GR013,Onions 1kg,7,2025-04-09 23:08:00,35,2457
11942,GR005,Sugar 1kg,2,2025-07-18 02:08:00,50,3274
11942,GR009,Butter 100g,8,2025-07-18 02:08:00,60,3274
11942,GR010,Yogurt 200g,2,2025-07-18 02:08:00,25,3274
11942,GR006,Sunflower Oil 1L,8,2025-07-18 02:08:00,160,3274
11943,GR010,Yogurt 200g,4,2025-04-14 08:21:00,25,1493
11944,GR003,Eggs Pack (12),5,2025-01-29 02:18:00,90,4608
11945,GR012,Potatoes 1kg,2,2025-03-02 19:36:00,30,3692
11945,GR015,Salt 1kg,8,2025-03-02 19:36:00,20,3692
11945,GR009,Butter 100g,2,2025-03-02 19:36:00,60,3692
11945,GR013,Onions 1kg,5,2025-03-02 19:36:00,35,3692
11945,GR004,Basmati Rice 1kg,2,2025-03-02 19:36:00,120,3692
11946,GR009,Butter 100g,8,2025-06-18 20:00:00,60,3009
11946,GR011,Bananas 1 dozen,5,2025-06-18 20:00:00,50,3009
11946,GR003,Eggs Pack (12),1,2025-06-18 20:00:00,90,3009
11946,GR001,Milk 1L,2,2025-06-18 20:00:00,60,3009
11946,GR015,Salt 1kg,6,2025-06-18 20:00:00,20,3009
11946,GR005,Sugar 1kg,4,2025-06-18 20:00:00,50,3009
11947,GR015,Salt 1kg,8,2025-06-27 11:43:00,20,1388
11947,GR007,Tea Powder 500g,8,2025-06-27 11:43:00,140,1388
11948,GR009,Butter 100g,2,2025-03-01 16:23:00,60,1364
11948,GR012,Potatoes 1kg,5,2025-03-01 16:23:00,30,1364
11948,GR002,Bread,1,2025-03-01 16:23:00,40,1364
11949,GR010,Yogurt 200g,2,2025-01-30 07:58:00,25,1641
11949,GR006,Sunflower Oil 1L,3,2025-01-30 07:58:00,160,1641
11949,GR002,Bread,1,2025-01-30 07:58:00,40,1641
11949,GR015,Salt 1kg,5,2025-01-30 07:58:00,20,1641
11949,GR003,Eggs Pack (12),2,2025-01-30 07:58:00,90,1641
11950,GR015,Salt 1kg,3,2025-05-27 20:36:00,20,2489
11950,GR012,Potatoes 1kg,3,2025-05-27 20:36:00,30,2489
11950,GR013,Onions 1kg,1,2025-05-27 20:36:00,35,2489
11950,GR007,Tea Powder 500g,7,2025-05-27 20:36:00,140,2489
11950,GR005,Sugar 1kg,8,2025-05-27 20:36:00,50,2489
11950,GR004,Basmati Rice 1kg,8,2025-05-27 20:36:00,120,2489
11951,GR013,Onions 1kg,2,2025-02-20 14:44:00,35,3498
11951,GR006,Sunflower Oil 1L,2,2025-02-20 14:44:00,160,3498
11951,GR012,Potatoes 1kg,7,2025-02-20 14:44:00,30,3498
11951,GR011,Bananas 1 dozen,4,2025-02-20 14:44:00,50,3498
11951,GR005,Sugar 1kg,1,2025-02-20 14:44:00,50,3498
11951,GR008,Wheat Flour 1kg,1,2025-02-20 14:44:00,55,3498
11952,GR005,Sugar 1kg,5,2025-05-05 01:54:00,50,3693
11952,GR002,Bread,2,2025-05-05 01:54:00,40,3693
11952,GR014,Tomatoes 1kg,5,2025-05-05 01:54:00,40,3693
11952,GR001,Milk 1L,3,2025-05-05 01:54:00,60,3693
11953,GR009,Butter 100g,1,2025-05-22 19:30:00,60,4227
11953,GR013,Onions 1kg,4,2025-05-22 19:30:00,35,4227
11953,GR010,Yogurt 200g,2,2025-05-22 19:30:00,25,4227
11954,GR005,Sugar 1kg,2,2025-05-26 10:47:00,50,2078
11954,GR007,Tea Powder 500g,6,2025-05-26 10:47:00,140,2078
11955,GR006,Sunflower Oil 1L,5,2025-05-07 08:43:00,160,4099
11955,GR009,Butter 100g,4,2025-05-07 08:43:00,60,4099
11955,GR010,Yogurt 200g,1,2025-05-07 08:43:00,25,4099
11955,GR008,Wheat Flour 1kg,8,2025-05-07 08:43:00,55,4099
11956,GR002,Bread,3,2025-04-12 02:47:00,40,1020
11956,GR007,Tea Powder 500g,3,2025-04-12 02:47:00,140,1020
11956,GR011,Bananas 1 dozen,7,2025-04-12 02:47:00,50,1020
11956,GR009,Butter 100g,3,2025-04-12 02:47:00,60,1020
11956,GR001,Milk 1L,5,2025-04-12 02:47:00,60,1020
11956,GR014,Tomatoes 1kg,2,2025-04-12 02:47:00,40,1020
11957,GR007,Tea Powder 500g,8,2025-01-25 12:33:00,140,4849
11957,GR011,Bananas 1 dozen,7,2025-01-25 12:33:00,50,4849
11957,GR005,Sugar 1kg,6,2025-01-25 12:33:00,50,4849
11957,GR006,Sunflower Oil 1L,7,2025-01-25 12:33:00,160,4849
11957,GR015,Salt 1kg,2,2025-01-25 12:33:00,20,4849
11958,GR008,Wheat Flour 1kg,6,2025-05-03 12:52:00,55,4548
11958,GR009,Butter 100g,7,2025-05-03 12:52:00,60,4548
11958,GR012,Potatoes 1kg,6,2025-05-03 12:52:00,30,4548
11958,GR007,Tea Powder 500g,7,2025-05-03 12:52:00,140,4548
11958,GR015,Salt 1kg,4,2025-05-03 12:52:00,20,4548
11958,GR004,Basmati Rice 1kg,4,2025-05-03 12:52:00,120,4548
11959,GR010,Yogurt 200g,8,2025-06-16 11:43:00,25,3749
11959,GR008,Wheat Flour 1kg,3,2025-06-16 11:43:00,55,3749
11960,GR015,Salt 1kg,2,2025-05-14 12:34:00,20,2607
11961,GR013,Onions 1kg,1,2025-04-15 13:40:00,35,3780
11961,GR008,Wheat Flour 1kg,4,2025-04-15 13:40:00,55,3780
11961,GR004,Basmati Rice 1kg,1,2025-04-15 13:40:00,120,3780
11961,GR012,Potatoes 1kg,6,2025-04-15 13:40:00,30,3780
11961,GR010,Yogurt 200g,5,2025-04-15 13:40:00,25,3780
11961,GR003,Eggs Pack (12),1,2025-04-15 13:40:00,90,3780
11962,GR011,Bananas 1 dozen,6,2025-05-03 23:32:00,50,1029
11962,GR007,Tea Powder 500g,4,2025-05-03 23:32:00,140,1029
11962,GR004,Basmati Rice 1kg,7,2025-05-03 23:32:00,120,1029
11962,GR001,Milk 1L,2,2025-05-03 23:32:00,60,1029
11962,GR009,Butter 100g,2,2025-05-03 23:32:00,60,1029
11962,GR013,Onions 1kg,8,2025-05-03 23:32:00,35,1029
11963,GR011,Bananas 1 dozen,7,2025-03-28 11:55:00,50,1611
11963,GR010,Yogurt 200g,2,2025-03-28 11:55:00,25,1611
11963,GR003,Eggs Pack (12),6,2025-03-28 11:55:00,90,1611
11963,GR014,Tomatoes 1kg,5,2025-03-28 11:55:00,40,1611
11963,GR002,Bread,7,2025-03-28 11:55:00,40,1611
11964,GR012,Potatoes 1kg,5,2025-04-20 16:01:00,30,4190
11964,GR008,Wheat Flour 1kg,5,2025-04-20 16:01:00,55,4190
11964,GR010,Yogurt 200g,1,2025-04-20 16:01:00,25,4190
11965,GR003,Eggs Pack (12),8,2025-07-09 02:49:00,90,1364
11965,GR008,Wheat Flour 1kg,5,2025-07-09 02:49:00,55,1364
11965,GR001,Milk 1L,2,2025-07-09 02:49:00,60,1364
11966,GR012,Potatoes 1kg,4,2025-04-26 10:39:00,30,4512
11966,GR001,Milk 1L,4,2025-04-26 10:39:00,60,4512
11966,GR006,Sunflower Oil 1L,3,2025-04-26 10:39:00,160,4512
11967,GR004,Basmati Rice 1kg,8,2025-06-11 18:00:00,120,2583
11967,GR007,Tea Powder 500g,6,2025-06-11 18:00:00,140,2583
